,whisky,title,links,image_links,img_path
359,Glenglassaugh Revival,Glenglassaugh Revival - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/31393/glenglassaugh-revival,https://static.whiskybase.com/storage/whiskies/3/1/393/73562-big.jpg,/opt/ml/workspace/images/359.jpg
360,Glenrothes Robur Reserve,Glenrothes Robur Reserve - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/6460/glenrothes-robur-reserve,https://static.whiskybase.com/storage/whiskies/6/4/60/118338-big.jpg,/opt/ml/workspace/images/360.jpg
361,Macallan Select Oak,Macallan Select Oak - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/10384/macallan-select-oak,https://static.whiskybase.com/storage/whiskies/1/0/384/321665-big.jpg,/opt/ml/workspace/images/361.jpg
362,Wemyss Malts Velvet Fig,Velvet Fig Blended Malt Scotch Whisky - Whiskybase,https://www.whiskybase.com/whiskies/whisky/185136/velvet-fig-blended-malt-scotch-whisky,https://static.whiskybase.com/storage/whiskies/1/8/5136/325129-big.jpg,/opt/ml/workspace/images/362.jpg
363,Bowmore Black Rock,Bowmore Black Rock - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/53729/bowmore-black-rock,https://static.whiskybase.com/storage/whiskies/5/3/729/224702-big.jpg,/opt/ml/workspace/images/363.jpg
364,Glen Garioch 16yo Renaissance Chapter 2,Glen Garioch The Renaissance - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/86820/glen-garioch-the-renaissance,https://static.whiskybase.com/storage/whiskies/8/6/820/212078-big.jpg,/opt/ml/workspace/images/364.jpg
365,Tullibardine 500 Sherry Finish,Tullibardine 500 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/40745/tullibardine-500,https://static.whiskybase.com/storage/whiskies/4/0/745/190068-big.jpg,/opt/ml/workspace/images/365.jpg
366,Nantou (Omar) Yushan Sherry Cask,Yushan Signature Sherry Cask - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/121690/yushan-signature-sherry-cask,https://static.whiskybase.com/storage/whiskies/1/2/1690/238176-big.jpg,/opt/ml/workspace/images/366.jpg
367,Mackmyra Blomstertid,Mackmyra Blomstertid - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/80428/mackmyra-blomstertid,https://static.whiskybase.com/storage/whiskies/8/0/428/123446-big.jpg,/opt/ml/workspace/images/367.jpg
368,Glenrothes Sherry Cask Reserve,Glenrothes Sherry Cask Reserve - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/55208/glenrothes-sherry-cask-reserve,https://static.whiskybase.com/storage/whiskies/5/5/208/100242-big.jpg,/opt/ml/workspace/images/368.jpg
369,Dalmore Gran Reserva,Dalmore Gran Reserva - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/7238/dalmore-gran-reserva,https://static.whiskybase.com/storage/whiskies/7/2/38/223088-big.jpg,/opt/ml/workspace/images/369.jpg
370,Bladnoch Samsara,Bladnoch Samsara - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/87996/bladnoch-samsara,https://static.whiskybase.com/storage/whiskies/8/7/996/143319-big.jpg,/opt/ml/workspace/images/370.jpg
371,Longmorn Distiller's Choice,Longmorn The Distiller's Choice - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/76144/longmorn-the-distillers-choice,https://static.whiskybase.com/storage/whiskies/7/6/144/128652-big.jpg,/opt/ml/workspace/images/371.jpg
372,Jura 18yo,Isle of Jura 18-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/111950/isle-of-jura-18-year-old,https://static.whiskybase.com/storage/whiskies/1/1/1950/185881-big.jpg,/opt/ml/workspace/images/372.jpg
373,Penderyn Madeira,Penderyn Madeira Finish - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/140924/penderyn-madeira-finish,https://static.whiskybase.com/storage/whiskies/1/4/0924/253845-big.jpg,/opt/ml/workspace/images/373.jpg
374,Royal Lochnagar 12yo,Royal Lochnagar 12-year-old - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/6510/royal-lochnagar-12-year-old,https://static.whiskybase.com/storage/whiskies/6/5/10/343735-big.jpg,/opt/ml/workspace/images/374.jpg
375,Jura 16yo,Isle of Jura 16-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/44240/isle-of-jura-16-year-old,https://static.whiskybase.com/storage/whiskies/4/4/240/79479-big.jpg,/opt/ml/workspace/images/375.jpg
376,Tullibardine 1993 Port,Tullibardine 1993 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/11548/tullibardine-1993,https://static.whiskybase.com/storage/whiskies/1/1/548/63711-big.jpg,/opt/ml/workspace/images/376.jpg
377,Penderyn Sherrywood,Penderyn Sherrywood - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/140920/penderyn-sherrywood,https://static.whiskybase.com/storage/whiskies/1/4/0920/253849-big.jpg,/opt/ml/workspace/images/377.jpg
378,Jura Turas Mara,Isle of Jura Turas-Mara - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/41072/isle-of-jura-turas-mara,https://static.whiskybase.com/storage/whiskies/4/1/072/77881-big.jpg,/opt/ml/workspace/images/378.jpg
379,Amrut PX Sherry Single Cask 2702,Amrut 2009 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/91448/amrut-2009,https://static.whiskybase.com/storage/whiskies/9/1/448/225455-big.jpg,/opt/ml/workspace/images/379.jpg
380,Lohin McKinnon Wine Barrel Finished (Black Sage),Lohin McKinnon Single Malt Whisky - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/93664/lohin-mckinnon-single-malt-whisky,https://static.whiskybase.com/storage/whiskies/9/3/664/239828-big.jpg,/opt/ml/workspace/images/380.jpg
381,Singleton of Dufftown Spey Cascade,The Singleton of Dufftown Spey Cascade - Whiskybase,https://www.whiskybase.com/whiskies/whisky/58420/the-singleton-of-dufftown-spey-cascade,https://static.whiskybase.com/storage/whiskies/5/8/420/95926-big.jpg,/opt/ml/workspace/images/381.jpg
382,Ichiro's Malt The Joker,Hanyu 1985-2000 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/53928/hanyu-1985-2000,https://static.whiskybase.com/storage/whiskies/5/3/928/85548-big.jpg,/opt/ml/workspace/images/382.jpg
383,Bruichladdich Black Art 7.x 1994,Bruichladdich Black Art 07.1 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/207453/bruichladdich-black-art-071,https://static.whiskybase.com/storage/whiskies/2/0/7453/253901-big.jpg,/opt/ml/workspace/images/383.jpg
384,Cragganmore 12yo (Special Release 2019),Cragganmore 12-year-old - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/140081/cragganmore-12-year-old,https://static.whiskybase.com/storage/whiskies/1/4/0081/244207-big.jpg,/opt/ml/workspace/images/384.jpg
385,Hibiki 21yo,Hibiki 21-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/68490/hibiki-21-year-old,https://static.whiskybase.com/storage/whiskies/6/8/490/239730-big.jpg,/opt/ml/workspace/images/385.jpg
386,Bunnahabhain 40yo,Bunnahabhain 40-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/106625/bunnahabhain-40-year-old,https://static.whiskybase.com/storage/whiskies/1/0/6625/181085-big.jpg,/opt/ml/workspace/images/386.jpg
387,Bruichladdich Black Art 3.x 1989,Bruichladdich Black Art 03.1 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/31667/bruichladdich-black-art-031,https://static.whiskybase.com/storage/whiskies/3/1/667/73681-big.jpg,/opt/ml/workspace/images/387.jpg
388,Bruichladdich Black Art 8.x 1994,Bruichladdich Black Art 08.1 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/165574/bruichladdich-black-art-081,https://static.whiskybase.com/storage/whiskies/1/6/5574/281885-big.jpg,/opt/ml/workspace/images/388.jpg
389,Bruichladdich Black Art 6.x 1990,Bruichladdich Black Art 06.1 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/112493/bruichladdich-black-art-061,https://static.whiskybase.com/storage/whiskies/1/1/2493/188491-big.jpg,/opt/ml/workspace/images/389.jpg
390,Midleton Very Rare 2017,Midleton Very Rare - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/102074/midleton-very-rare,https://static.whiskybase.com/storage/whiskies/1/0/2074/192261-big.jpg,/opt/ml/workspace/images/390.jpg
391,Glenfiddich 30yo,Glenfiddich 30-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/18934/glenfiddich-30-year-old,https://static.whiskybase.com/storage/whiskies/1/8/934/67920-big.jpg,/opt/ml/workspace/images/391.jpg
392,Glencadam 25yo,Glencadam 25-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/80075/glencadam-25-year-old,https://static.whiskybase.com/storage/whiskies/8/0/075/125661-big.jpg,/opt/ml/workspace/images/392.jpg
393,Midleton Dair Ghaelach,Midleton Dair Ghaelach Tree 3 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/67846/midleton-dair-ghaelach-tree-3,https://static.whiskybase.com/storage/whiskies/6/7/846/139940-big.jpg,/opt/ml/workspace/images/393.jpg
394,Amrut Virgin Oak Single Cask,Amrut 2010 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/73079/amrut-2010,https://static.whiskybase.com/storage/whiskies/7/3/079/114523-big.jpg,/opt/ml/workspace/images/394.jpg
395,Bruichladdich Black Art 2.x 1989,Bruichladdich Black Art 02.2 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/19057/bruichladdich-black-art-022,https://static.whiskybase.com/storage/whiskies/1/9/057/67986-big.jpg,/opt/ml/workspace/images/395.jpg
396,Redbreast 12yo Cask Strength,Redbreast 12-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/81879/redbreast-12-year-old,https://static.whiskybase.com/storage/whiskies/8/1/879/183004-big.jpg,/opt/ml/workspace/images/396.jpg
397,Macallan Edition No. 6,Macallan Edition No. 6 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/159712/macallan-edition-no-6,https://static.whiskybase.com/storage/whiskies/1/5/9712/282312-big.jpg,/opt/ml/workspace/images/397.jpg
398,Cragganmore 25yo,Cragganmore 1988 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/58149/cragganmore-1988,https://static.whiskybase.com/storage/whiskies/5/8/149/96122-big.jpg,/opt/ml/workspace/images/398.jpg
399,Mackmyra Reserve Single Cask (various casks),Mackmyra 2018 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/203956/mackmyra-2018,https://static.whiskybase.com/storage/whiskies/2/0/3956/356718-big.jpg,/opt/ml/workspace/images/399.jpg
400,Amrut Double Cask,Amrut Double Cask - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/103108/amrut-double-cask,https://static.whiskybase.com/storage/whiskies/1/0/3108/160969-big.jpg,/opt/ml/workspace/images/400.jpg
401,Midleton Very Rare 2021,Midleton Very Rare - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/177468/midleton-very-rare,https://static.whiskybase.com/storage/whiskies/1/7/7468/305579-big.jpg,/opt/ml/workspace/images/401.jpg
402,Aultmore 25yo,Aultmore 25-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/62222/aultmore-25-year-old,https://static.whiskybase.com/storage/whiskies/6/2/222/96682-big.jpg,/opt/ml/workspace/images/402.jpg
403,Yamazaki Mizunara,Yamazaki Mizunara - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/46424/yamazaki-mizunara,https://static.whiskybase.com/storage/whiskies/4/6/424/84486-big.jpg,/opt/ml/workspace/images/403.jpg
404,Compass Box 3yo Deluxe,Three Year Old Deluxe Blended Malt Scotch Whisky CB,https://www.whiskybase.com/whiskies/whisky/87241/three-year-old-deluxe-blended-malt-scotch-whisky-cb,https://static.whiskybase.com/storage/whiskies/8/7/241/138170-big.jpg,/opt/ml/workspace/images/404.jpg
405,GlenDronach 19yo Madeira Finish,Glendronach 19-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/74151/glendronach-19-year-old,https://static.whiskybase.com/storage/whiskies/7/4/151/116959-big.jpg,/opt/ml/workspace/images/405.jpg
406,Old Pulteney 25yo,Old Pulteney 25-year-old - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/101829/old-pulteney-25-year-old,https://static.whiskybase.com/storage/whiskies/1/0/1829/167337-big.jpg,/opt/ml/workspace/images/406.jpg
407,Arran Malt 18yo,Arran 18-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/143180/arran-18-year-old,https://static.whiskybase.com/storage/whiskies/1/4/3180/241151-big.jpg,/opt/ml/workspace/images/407.jpg
408,Bruichladdich The Organic 2010,Bruichladdich 2010 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/136501/bruichladdich-2010,https://static.whiskybase.com/storage/whiskies/1/3/6501/284595-big.jpg,/opt/ml/workspace/images/408.jpg
409,Kanosuke New Born 2018 8mo,Kanosuke 2018 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/171407/kanosuke-2018,https://static.whiskybase.com/storage/whiskies/1/7/1407/293428-big.jpg,/opt/ml/workspace/images/409.jpg
410,Craigellachie 23yo,Craigellachie 23-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/58005/craigellachie-23-year-old,https://static.whiskybase.com/storage/whiskies/5/8/005/91782-big.jpg,/opt/ml/workspace/images/410.jpg
411,Glenlivet Nadurra First Fill (White Oak),Glenlivet Nàdurra - 1st Fill Selection - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/105525/glenlivet-ndurra-1st-fill-selection,https://static.whiskybase.com/storage/whiskies/1/0/5525/266069-big.jpg,/opt/ml/workspace/images/411.jpg
412,Tomatin Decades,Tomatin Decades II - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/141298/tomatin-decades-ii,https://static.whiskybase.com/storage/whiskies/1/4/1298/302705-big.jpg,/opt/ml/workspace/images/412.jpg
413,Yamazaki Limited Edition 2016,Yamazaki Limited Edition 2016 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/82847/yamazaki-limited-edition-2016,https://static.whiskybase.com/storage/whiskies/8/2/847/329713-big.jpg,/opt/ml/workspace/images/413.jpg
414,Amrut Herald,Amrut Herald - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/84709/amrut-herald,https://static.whiskybase.com/storage/whiskies/8/4/709/158804-big.jpg,/opt/ml/workspace/images/414.jpg
415,Two Brewers Release 22 Innovative,Two Brewers Innovative - Release 22 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/165506/two-brewers-innovative-release-22,https://static.whiskybase.com/storage/whiskies/1/6/5506/358806-big.jpg,/opt/ml/workspace/images/415.jpg
416,Amrut Fusion,Amrut Fusion - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/13369/amrut-fusion,https://static.whiskybase.com/storage/whiskies/1/3/369/64725-big.jpg,/opt/ml/workspace/images/416.jpg
417,Glenmorangie Ealanta,Glenmorangie Ealanta - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/39193/glenmorangie-ealanta,https://static.whiskybase.com/storage/whiskies/3/9/193/77073-big.jpg,/opt/ml/workspace/images/417.jpg
418,Macallan Edition No. 2,Macallan Edition No. 2 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/85906/macallan-edition-no-2,https://static.whiskybase.com/storage/whiskies/8/5/906/137156-big.jpg,/opt/ml/workspace/images/418.jpg
419,Two Brewers Release 23 Special Finishes,Two Brewers Special Finishes - Release 23 - Whiskybase,https://www.whiskybase.com/whiskies/whisky/169585/two-brewers-special-finishes-release-23,https://static.whiskybase.com/storage/whiskies/default/big.png?v4,/opt/ml/workspace/images/419.jpg
420,Caol Ila 18yo Unpeated 2017,Caol Ila 18-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/95719/caol-ila-18-year-old,https://static.whiskybase.com/storage/whiskies/9/5/719/189542-big.jpg,/opt/ml/workspace/images/420.jpg
421,Kavalan ex-Bourbon Oak,Kavalan ex-Bourbon Oak - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/39836/kavalan-ex-bourbon-oak,https://static.whiskybase.com/storage/whiskies/3/9/836/77315-big.jpg,/opt/ml/workspace/images/421.jpg
422,Compass Box Spice Tree Extravaganza,Spice Tree Extravaganza CB - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/87242/spice-tree-extravaganza-cb,https://static.whiskybase.com/storage/whiskies/8/7/242/138176-big.jpg,/opt/ml/workspace/images/422.jpg
423,Glen Grant 25yo,Glen Grant 25-year-old GM - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/3167/glen-grant-25-year-old-gm,https://static.whiskybase.com/storage/whiskies/3/1/67/57721-big.jpg,/opt/ml/workspace/images/423.jpg
424,Macallan Edition No. 4,Macallan Edition No. 4 - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/112672/macallan-edition-no-4,https://static.whiskybase.com/storage/whiskies/1/1/2672/190164-big.jpg,/opt/ml/workspace/images/424.jpg
425,Arran Malt The Devil’s Punch Bowl (all chapters),Arran The Devil's Punch Bowl - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/33561/arran-the-devils-punch-bowl,https://static.whiskybase.com/storage/whiskies/3/3/561/74545-big.jpg,/opt/ml/workspace/images/425.jpg
426,Bruichladdich Black Art 5.x 1992,Bruichladdich Black Art 05.1 - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/90219/bruichladdich-black-art-051,https://static.whiskybase.com/storage/whiskies/9/0/219/144843-big.jpg,/opt/ml/workspace/images/426.jpg
427,Arran Malt Bourbon Single Cask,Arran 25-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/166592/arran-25-year-old,https://static.whiskybase.com/storage/whiskies/1/6/6592/344706-big.jpg,/opt/ml/workspace/images/427.jpg
428,Balblair 15yo,Balblair 15-year-old - Ratings and reviews - Whiskybase,https://www.whiskybase.com/whiskies/whisky/128494/balblair-15-year-old,https://static.whiskybase.com/storage/whiskies/1/2/8494/233906-big.jpg,/opt/ml/workspace/images/428.jpg
429,Compass Box Phenomenology,Phenomenology NAS CB - Ratings and reviews,https://www.whiskybase.com/whiskies/whisky/99600/phenomenology-nas-cb,https://static.whiskybase.com/storage/whiskies/9/9/600/164730-big.jpg,/opt/ml/workspace/images/429.jpg
