,Fresh Fruit,Added on,Sweaty,Member ratings,Bottled for,Wishlist num,Leafy,Oily,Bottler,Collection,All Rating,Whiskybase ID,Kippery,Citric,Sherried,Mossy,Nutty,Toasted,Plastic,Solvent,Barcode,Medicinal,Coal-gas,Husky,Yeasty,Hay-like,Leathery,Vegetative,Dried Fruit,Calculated age,Category,Strength,Casktype,Green-House,New Wood,Number of bottles,Honey,Price,Bottled,Distillery,Vanilla,Malt Extract,Vintage,Cooked Fruit,Tobacco,Chocolate,Bottle code,Casknumber,Stated Age,Smokey,Market,Cooked Vegetable,Old Wood,Cooked Mash,Rubbery,Votes,Size,Fragant,Sandy,Bottling serie,Label
592,0,26 Oct 2007 11:22 am,0,48,NaN,6,0,0,Gordon & MacPhail (GM),22,93.15,WB546,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry butt,0,0,NaN,0,€ 4200.00,2005,Macallan,0,0,1967,0,0,0,NaN,NaN,38 years old,0,NaN,0,0,0,0,48,700 ml,0,0,Speymalt,NaN
593,0,31 May 2009 8:56 pm,0,22,NaN,10,0,0,Moon-Import (MI),11,93.15,WB8758,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,59.0 % Vol.,Sherry Wood,0,0,600,0,€ 690.00,NaN,Macallan,0,0,NaN,0,0,0,NaN,NaN,14 years old,0,NaN,0,0,0,0,22,750 ml,0,0,1st Collection,Cream label printed in red & gold
594,0,10 Apr 2021 12:03 pm by blacknapkins,0,43,NaN,24,1,1,Gordon & MacPhail (GM),42,93.15,WB181047,0,1,1,0,1,0,0,0,5020613082250,0,0,0,0,0,1,0,1,46 years old,Single Malt,50.9 % Vol.,Refill Sherry Butt,0,0,197,1,€ 3712.35,15.12.2020,Mortlach,0,0,08.1974,2,0,1,NaN,8254,NaN,0,NaN,0,1,0,0,43,700 ml,0,0,Private Collection,NaN
595,0,28 Sep 2013 6:04 pm,0,23,NaN,10,0,0,Gordon & MacPhail (GM),18,93.15,WB45142,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Butt,0,0,NaN,0,€ 2749.99,2008,Macallan,0,0,1967,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,23,700 ml,0,0,Speymalt,NaN
596,0,05 May 2010 2:02 pm,0,29,NaN,5,0,0,Signatory Vintage (SV),8,93.15,WB15714,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.0 % Vol.,Oak Cask,0,0,214,0,€ 4888.14,25.06.1996,Macallan,0,0,16.06.1966,0,0,0,96/1227,4177,30 years old,0,NaN,0,0,0,0,29,700 ml,0,0,Vintage Collection - Dumpy,NaN
597,0,17 Nov 2012 4:19 pm,0,35,NaN,10,0,0,Gordon & MacPhail (GM),38,93.15,WB37733,0,0,0,0,0,0,0,0,5020613034952,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,First Fill Sherry Casks,0,0,NaN,0,€ 5674.71,2012,Macallan,0,0,1965,0,0,0,AB/JEBG,NaN,47 years old,0,NaN,0,0,0,0,35,700 ml 750 ml,0,0,Speymalt,NaN
598,0,29 Mar 2009 12:00 am,0,36,NaN,21,0,0,Distillery Bottling,26,93.15,WB7059,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.8 % Vol.,Sherry Hogshead,0,0,166,0,€ 4900.00,28.11.2006,Glenfarclas,0,0,11.05.1962,0,0,0,NaN,2645,44 years old,0,NaN,0,0,0,0,36,700 ml,0,0,The Family Casks,NaN
599,0,27 Nov 2013 11:56 pm,0,28,NaN,15,0,0,Gordon & MacPhail (GM),17,93.15,WB46775,0,0,0,0,0,0,0,0,5020613368026,0,0,0,0,0,0,0,0,48 years old,Single Malt,40.0 % Vol.,1st Fill Sherry Butt,0,0,NaN,0,€ 1715.83,30.09.2009,Glen Grant,0,0,24.10.1960,0,0,0,NaN,5041,NaN,0,NaN,0,0,0,0,28,700 ml,0,0,Licensed Bottling,NaN
600,0,19 Nov 2012 9:12 am,0,28,NaN,16,0,0,Samaroli (Sa),11,93.15,WB37839,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,47.3 % Vol.,Sherry Cask,0,0,180,0,€ 1210.00,1999,Glen Grant,0,0,1959,0,0,0,NaN,3790,NaN,0,NaN,0,0,0,0,28,700 ml,0,0,NaN,Cream label printed in black
601,0,08 Mar 2010 5:15 pm,0,40,NaN,10,0,0,Distillery Bottling,10,93.15,WB14327,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,NaN,0,€ 4093.32,01.1992,Springbank,0,0,06.1972,0,0,0,NaN,NaN,19 years old,0,NaN,0,0,0,0,40,700 ml,0,0,White Label Big Golden S,NaN
602,0,01 Dec 2008 10:28 am,0,24,NaN,9,0,0,Duncan Taylor (DT),9,93.14,WB5150,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.3 % Vol.,NaN,0,0,162,0,€ 3186.71,11.2002,Bowmore,0,0,10.1968,0,0,0,NaN,3819,34 years old,0,NaN,0,0,0,0,24,700 ml,0,0,Peerless,NaN
603,0,22 Nov 2009 9:55 pm,0,123,The Whisky Exchange - 10 Years Online,55,0,0,Distillery Bottling,86,93.14,WB11867,0,0,0,0,0,0,0,0,4560149790768,0,0,0,0,0,0,0,0,NaN,Single Malt,58.4 % Vol.,Sherry Cask,0,0,195,0,€ 40800.00,24.08.2009,Karuizawa,0,0,1967,0,0,0,NaN,6426,42 years old,0, United Kingdom,0,0,0,0,123,700 ml,0,0,Vintage - Single Cask Malt Whisky,NaN
604,0,10 Nov 2011 4:43 pm,0,33,Intertrade Import,20,0,0,Gordon & MacPhail (GM),20,93.14,WB26999,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.2 % Vol.,NaN,0,0,543,0,€ 1240.00,13.07.1988,Ardbeg,0,0,26.06.1975,0,0,0,NaN,NaN,13 years old,0, Italy,0,0,0,0,33,750 ml,0,0,Special Selection,NaN
605,0,26 Aug 2009 7:27 pm,0,44,NaN,8,0,0,Signatory Vintage (SV),25,93.14,WB10634,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,53.8 % Vol.,Sherry Butt,0,0,330,0,€ 437.00,08.10.1999,Macallan,0,0,27.12.1971,0,0,0,99/1225,12/096/29,27 years old,0,NaN,0,0,0,0,44,700 ml,0,0,Vintage Collection - Dumpy,NaN
606,0,02 Jun 2010 6:41 pm,0,45,NaN,14,0,0,Gordon & MacPhail (GM),46,93.14,WB16273,0,0,0,0,0,0,0,0,5020613623521,0,0,0,0,0,0,0,0,32 years old,Single Malt,40.0 % Vol.,NaN,0,0,NaN,0,€ 4079.39,2005,Macallan,0,0,1973,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,45,700 ml,0,0,Speymalt,NaN
607,0,19 Jun 2011 6:51 pm,0,24,NaN,14,0,0,Bloomsbury Spirit Co. (Blo),17,93.14,WB22941,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,58.0 % Vol.,Sherry Casks,0,0,NaN,0,NONE,2001,Ardbeg,0,0,1975,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,24,700 ml,0,0,NaN,NaN
608,0,19 Mar 2010 5:08 pm,0,73,Edwards and Edwards,15,0,0,Gordon & MacPhail (GM),26,93.14,WB14562,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 5445.24,1973,Mortlach,0,0,1936,0,0,0,NaN,NaN,36 years old,0, Italy,0,0,0,0,73,750 ml,0,0,Connoisseurs Choice - Pinerolo Import,Old Black Label
609,0,16 Sep 2010 4:03 pm,0,46,NaN,35,0,0,Blackadder (BA),9,93.14,WB18147,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,53.4 % Vol.,Sherry Butt,0,0,18,0,€ 3500.00,06.2010,NaN,0,0,04.12.1964,0,0,0,NaN,4713,45 years old,0,NaN,0,0,0,0,46,700 ml,0,0,Raw Cask,NaN
610,0,09 Oct 2009 9:06 am,0,31,NaN,11,0,0,Signatory Vintage (SV),32,93.14,WB10986,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.2 % Vol.,Oak Cask,0,0,218,0,€ 3796.91,23.07.2001,Bowmore,0,0,28.02.1968,0,0,0,01/670,1431,33 years old,0,NaN,0,0,0,0,31,700 ml,0,0,Vintage Collection - Rare Reserve,NaN
611,0,13 Jan 2011 5:51 pm,0,24,NaN,10,0,0,Signatory Vintage (SV),13,93.14,WB20213,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,52.3 % Vol.,Sherry Cask,0,0,590,0,€ 3498.51,19.06.1998,Springbank,0,0,19.12.1969,0,0,0,98/0781 ,2382,28 years old,0,NaN,0,0,0,0,24,700 ml,0,0,Vintage Collection - Dumpy,NaN
612,0,13 Oct 2014 8:16 pm by WhiskyLovingPianist,0,20,NaN,14,0,0,Gordon & MacPhail (GM),5,93.13,WB58938,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,42.5 % Vol.,Sherry Hogshead,0,0,61,0,€ 7900.00,2014,Mortlach,0,0,1951,0,0,0,NaN,704,63 years old,0,NaN,0,0,0,0,20,700 ml,0,0,Private Collection,Engraved Glass Decanter
613,0,27 Aug 2009 3:43 pm,0,28,Edward & Edward,38,0,0,Distillery Bottling,16,93.13,WB10097,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,56.9 % Vol.,NaN,0,0,NaN,0,€ 6100.00,NaN,Clynelish,0,0,NaN,0,0,0,NaN,NaN,12 years old,0, Italy,0,0,0,0,28,750 ml,0,0,Ainslie & Heilbron,"White label, Screw cap"
614,0,16 Apr 2015 9:26 pm by wbarchive_350097,0,72,NaN,30,0,0,Sestante (Ses),45,93.13,WB66937,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,57.3 % Vol.,Sherry Wood,0,0,NaN,1,€ 9285.94,NaN,Bowmore,0,0,1971,0,0,0,NaN,NaN,18 years old,0,NaN,0,0,0,0,72,750 ml,0,0,NaN,Shield Label
615,0,05 Oct 2013 8:21 pm,0,28,NaN,15,0,0,Douglas Laing (DL),19,93.13,WB45193,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.9 % Vol.,NaN,0,0,196,0,€ 3342.41,01.2000,Springbank,0,0,12.1969,0,0,0,NaN,NaN,34 years old,0,NaN,0,0,0,0,28,700 ml,0,0,Old Malt Cask,missprint year
616,0,04 Oct 2009 6:38 pm,0,43,NaN,24,0,0,Distillery Bottling,28,93.13,WB10906,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,NaN,0,€ 2926.13,NaN,Springbank,0,0,1973,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,43,750 ml,0,0,"Screw cap, distillery label",NaN
617,0,20 Mar 2009 5:54 pm,0,47,NaN,16,0,0,Distillery Bottling,59,93.13,WB6826,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 4618.21,1993,Macallan,0,0,1968,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,47,700 ml,0,0,The Anniversary Malt,NaN
618,0,22 Sep 2007 8:08 pm,0,374,NaN,143,0,0,Distillery Bottling,375,93.13,WB427,0,0,0,0,0,0,0,0,5000281018607,0,0,0,0,0,0,0,0,NaN,Single Malt,56.6 % Vol.,NaN,0,1,3000,0,€ 2372.12,2004,Brora,0,0,1974,0,0,0,NaN,NaN,30 years old,0,NaN,0,0,0,0,374,700 ml,0,0,Diageo Special Releases 2004,NaN
619,0,29 Sep 2013 9:47 pm,0,35,NaN,4,0,0,Distillery Bottling,17,93.13,WB44985,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.3 % Vol.,Sherry Butt,0,0,507,0,€ 9434.23,2013,Glenfarclas,0,0,1955,0,0,0,NaN,2217,57 years old,0,NaN,0,0,0,0,35,700 ml,0,0,The Family Casks (Release A13),NaN
620,0,14 Oct 2008 3:35 pm,0,34,NaN,15,0,0,Morrison and MacKay (MMcK),33,93.13,WB4049,0,0,1,0,0,0,0,0,5060109221060,0,0,0,0,0,0,0,1,NaN,Single Malt,48.4 % Vol.,Cream Sherry Butt,0,0,384,1,€ 5260.47,02.06.2008,Macallan,0,0,27.04.1965,0,0,1,NaN,2111,43 years old,0,NaN,0,0,0,0,34,700 ml,0,0,Càrn Mòr Celebration of the Cask,NaN
621,0,15 Oct 2008 1:53 pm,0,32,NaN,18,0,0,Samaroli (Sa),23,93.13,WB4075,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.0 % Vol.,NaN,0,0,648,0,€ 8332.53,1988,Springbank,0,0,1973,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,32,750 ml,0,0,Fragments of Scotland,NaN
622,0,05 May 2015 12:38 pm by Black Widow,0,33,NaN,6,0,0,Distillery Bottling,9,93.13,WB67569,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,55.2 % Vol.,Sherry Hogshead,0,0,172,0,€ 15376.05,28.11.2014,Glenfarclas,0,0,1959,0,0,1,NaN,3226,54 years old,0,NaN,0,0,0,0,33,700 ml,0,0,The Family Casks (Release Sp15),NaN
623,0,19 Jan 2010 11:50 pm,0,24,NaN,11,0,0,Murray McDavid (MM),17,93.12,WB13332,0,0,0,0,0,0,0,0,618105703292,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,Fresh Sherry,0,0,NaN,0,€ 1200.00,08.1998,Macallan,0,0,10.1972,0,0,0,NaN,MM 2729,25 years old,0,NaN,0,0,0,0,24,700 ml,0,0,NaN,NaN
624,0,24 Feb 2008 11:55 am,0,28,NaN,9,0,0,Duncan Taylor (DT),26,93.12,WB1588,0,1,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,42.8 % Vol.,NaN,0,0,182,0,€ 2037.50,07.2005,Bowmore,0,0,02.1968,0,0,0,NaN,1429,37 years old,0,NaN,0,0,0,0,28,700 ml,0,0,Rare Auld,NaN
625,0,10 Aug 2010 2:17 pm,0,36,NaN,27,0,0,Samaroli (Sa),27,93.12,WB18026,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,480,0,€ 17572.75,NaN,Springbank,0,0,1965,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,36,750 ml,0,0,Flowers,NaN
626,0,09 Nov 2008 3:20 pm,0,55,NaN,16,0,0,Hart Brothers (HB),47,93.12,WB4465,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,42.6 % Vol.,NaN,0,0,NaN,0,€ 4426.19,2000,Bowmore,0,0,1966,0,0,0,NaN,NaN,34 years old,0,NaN,0,0,0,0,55,700 ml,0,0,Finest Collection - Cask Strength,NaN
627,0,26 Aug 2009 7:22 pm,0,27,NaN,18,0,0,Signatory Vintage (SV),22,93.12,WB10632,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.5 % Vol.,Sherry Cask,0,0,298,0,€ 3427.00,25.07.2000,Macallan,0,0,25.02.1965,0,0,0,00/921,1059,35 years old,0,NaN,0,0,0,0,27,700 ml,0,0,Rare Reserve,NaN
628,0,12 Apr 2009 10:22 am,0,35,NaN,5,0,0,Murray McDavid (MM),21,93.12,WB7320,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,40.2 % Vol.,NaN,0,0,379,0,€ 2510.38,2003,Macallan,0,0,1968,0,0,0,NaN,NaN,35 years old,0,NaN,0,0,0,0,35,700 ml,0,0,Mission,NaN
629,0,17 Mar 2017 7:30 am by Whiskyking,0,62,NaN,24,0,0,Gordon & MacPhail (GM),36,93.12,WB93868,0,1,1,0,1,1,0,0,5020613057944,0,0,0,0,1,1,0,3,NaN,Single Malt,43.0 % Vol.,1st Fill Sherry Butt,0,1,NaN,1,€ 2892.81,03.05.2016,Glen Grant,0,1,NaN,1,0,2,160243,NaN,50 years old,0,NaN,0,2,0,0,62,700 ml,0,0,Licensed Bottling,NaN
630,0,12 Apr 2018 9:51 pm by McBeck,0,28,Alambic Classique Exclusive,31,0,1,Distillery Bottling,23,93.12,WB110522,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,41.0 % Vol.,Calvados Cask Finish,0,0,100,0,€ 2292.30,2017,Ben Nevis,0,0,05.1966,0,0,0,NaN,3645,50 years old,0, Germany,0,0,0,0,28,700 ml,0,0,NaN,NaN
631,0,22 Jul 2010 8:31 pm,0,39,NaN,13,0,0,Distillery Bottling,38,93.11,WB17254,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,80 (proof),Sherry Wood,0,0,NaN,0,€ 5489.14,NaN,Macallan,0,0,1958,0,0,0,Rinaldi Import,NaN,NaN,0, Italy,0,0,0,0,39,750 ml,0,0,Pure Highland Malt,80° Proof - White Screw Cap
632,0,06 Oct 2013 9:21 am,0,65,NaN,39,0,0,Gordon & MacPhail (GM),20,93.11,WB45205,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,57.0 % Vol.,NaN,0,0,NaN,0,NONE,NaN,Talisker,0,0,1957,0,0,0,NaN,NaN,NaN,0,NaN,0,0,0,0,65,750 ml,0,0,"Black Label, Golden Eagle",NaN
633,1,06 Jun 2020 11:15 pm,0,315,NaN,94,0,0,Distillery Bottling,328,93.11,WB159897,0,1,1,0,0,0,0,1,NaN,0,0,0,0,0,0,0,1,NaN,Single Malt,43.0 % Vol.,NaN,1,1,1800,1,€ 3717.79,NaN,Bowmore,0,0,NaN,1,0,1,NaN,NaN,30 years old,1,NaN,1,0,0,1,315,700 ml,0,0,NaN,Black Ceramic Bottle
634,0,04 Oct 2009 7:18 pm,0,30,NaN,25,0,0,Distillery Bottling,16,93.11,WB10909,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,350,0,€ 3228.20,02.1996,Springbank,0,0,09.1974,0,0,0,NaN,1550,21 years old,0,NaN,0,0,0,0,30,700 ml 750 ml,0,0,NaN,NaN
635,0,14 Sep 2007 9:03 pm,0,43,NaN,9,0,0,Duncan Taylor (DT),29,93.11,WB415,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,42.7 % Vol.,Oak cask,0,0,148,0,€ 3395.49,10.2006,Bowmore,0,0,10.1968,0,0,0,NaN,3827,38 years old,0,NaN,0,0,0,0,43,700 ml,0,0,Rare Auld,NaN
636,0,04 Feb 2012 10:38 am,0,20,NaN,11,0,0,Distillery Bottling,20,93.11,WB30134,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,0,€ 3552.07,NaN,Bowmore,0,0,1969,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,20,750 ml,0,0,NaN,NaN
637,0,06 Dec 2007 9:12 pm,0,94,NaN,36,0,0,Douglas Laing (DL),97,93.11,WB977,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.0 % Vol.,NaN,0,0,702,0,€ 3018.64,10.2000,Ardbeg,0,0,10.1975,0,0,0,NaN,NaN,25 years old,0,NaN,0,0,0,0,94,700 ml,0,0,Old Malt Cask,NaN
638,0,21 Nov 2015 3:43 pm by Hubertchen,0,20,Prestonfield House,6,0,0,Distillery Bottling,22,93.11,WB74716,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Wood,0,0,NaN,0,€ 89.00,NaN,Bowmore,0,0,28.02.1972,0,0,0,NaN,1036 - 39,16 years old,0, Scotland,0,0,0,0,20,50 ml,0,0,The Prestonfield,NaN
639,0,08 Oct 2009 9:50 pm,0,46,NaN,17,0,0,Signatory Vintage (SV),31,93.11,WB10985,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,44.0 % Vol.,Oak Cask,0,0,252,0,€ 760.00,20.11.1999,Bowmore,0,0,08.10.1968,0,0,0,99/1459 ,3820,31 years old,0,NaN,0,0,0,0,46,700 ml,0,0,Millennium Edition,NaN
640,0,10 Mar 2011 11:36 am,0,35,NaN,20,0,0,Distillery Bottling,42,93.1,WB21024,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,NaN,0,0,NaN,1,€ 4978.44,NaN,Bowmore,0,0,1970,0,0,0,NaN,NaN,21 years old,0,NaN,0,0,0,0,35,750 ml,0,0,NaN,NaN
641,0,08 May 2008 12:00 am,0,27,NaN,9,0,0,Distillery Bottling,15,93.1,WB1851,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,47 years old,Single Malt,43.8 % Vol.,Sherry Hogshead,0,0,157,0,€ 661.00,10.10.2007,Glenfarclas,0,0,1960,0,0,0,NaN,1773,NaN,0,NaN,0,0,0,0,27,700 ml,0,0,The Family Casks (Release II),NaN
642,0,15 Mar 2009 9:52 pm,0,31,NaN,18,0,0,Douglas Laing (DL),23,93.1,WB6724,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,51.9 % Vol.,NaN,0,0,94,0,€ 7591.35,2003,Ardbeg,0,0,1973,0,0,0,NaN,NaN,30 years old,0,NaN,0,0,0,0,31,700 ml,0,0,Old & Rare - The Platinum Selection,NaN
643,0,05 Dec 2009 6:14 pm,0,41,NaN,51,0,0,Distillery Bottling,39,93.1,WB12112,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,62.7 % Vol.,Refill European Oak,0,0,396,0,€ 4684.17,1998,St. Magdalene,0,0,31.03.1978,0,0,0,NaN,NaN,20 years old,0,NaN,0,0,0,0,41,700 ml,0,0,100 years of Waterloo Street Engineering,NaN
644,0,27 Dec 2009 4:39 am,0,44,NaN,17,0,0,Distillery Bottling,21,93.1,WB12644,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,33 years old,Single Malt,52.3 % Vol.,Sherry Butt,0,0,415,0,€ 1529.00,10.06.2008,Ardbeg,0,0,28.03.1975,0,0,0,NaN,1376,NaN,0, Hong Kong,0,0,0,0,44,700 ml,0,0,Hong Kong Duty Free,NaN
645,0,10 Aug 2010 2:02 pm,0,24,NaN,20,0,0,Samaroli (Sa),19,93.1,WB18024,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,NaN,0,0,408,0,€ 1189.00,1987,Springbank,0,0,1966,0,0,0,NaN,NaN,21 years old,0, Italy,0,0,0,0,24,750 ml,0,0,NaN,NaN
646,0,23 Jul 2013 1:16 pm,0,37,NaN,19,0,0,Gordon & MacPhail (GM),14,93.1,WB43377,0,0,1,0,0,0,0,0,5020613038738,0,0,0,0,0,0,0,0,NaN,Single Malt,40.0 % Vol.,1st Fill Sherry Butt & Refill Sherry Hogshead,0,0,NaN,0,€ 3398.91,2012,Glen Grant,0,0,1952,0,0,0,AB/AAAG,"378, 1133,1471,3245 ",NaN,0,NaN,0,0,0,0,37,700 ml,0,0,Rare Vintage,NaN
647,0,10 Nov 2011 5:01 pm,0,26,Intertrade Import,23,0,0,Gordon & MacPhail (GM),13,93.09,WB27001,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,54.8 % Vol.,NaN,0,0,288,0,€ 1380.00,30.07.1989,Ardbeg,0,0,09.10.1975,0,0,0,NaN,NaN,13 years old,0, Italy,0,0,0,0,26,750 ml,0,0,Special Selection,NaN
648,0,17 Oct 2011 3:19 pm,0,25,NaN,4,0,0,Duncan Taylor (DT),2,93.09,WB25981,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,45.8 % Vol.,Sherry Butt,0,0,NaN,0,€ 497.91,2007,Macallan,0,0,1969,0,0,0,NaN,8360,37 years old,0,NaN,0,0,0,0,25,750 ml,0,0,Rare Auld,NaN
649,0,14 Sep 2008 1:51 am,0,74,NaN,45,0,0,Sestante (Ses),51,93.09,WB3720,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,61.4 % Vol.,Sherry Wood,0,0,NaN,0,€ 1909.18,1990,Miltonduff,0,0,1966,0,0,0,NaN,NaN,23 years old,0,NaN,0,0,0,0,74,750 ml,0,0,Antica Casa Marchesi Spinola,NaN
650,0,17 Apr 2009 9:19 pm,0,26,NaN,16,0,0,Ian Macleod (IM),14,93.09,WB7568,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,50.5 % Vol.,Hogshead,0,0,198,0,€ 265.00,2005,Springbank,0,0,1970,0,0,0,NaN,1704,35 years old,0,NaN,0,0,0,0,26,700 ml,0,0,Dun Bheagan,NaN
651,0,07 Mar 2010 1:47 pm,0,36,NaN,11,0,0,Gordon & MacPhail (GM),30,93.09,WB14287,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,1,NaN,Single Malt,40.0 % Vol.,Sherry,0,0,NaN,0,€ 4186.31,2000,Macallan,0,0,1966,0,0,1,NaN,NaN,NaN,0,NaN,1,0,0,0,36,700 ml,0,0,Speymalt,NaN
652,0,07 May 2012 8:38 am,0,42,NaN,28,0,0,Distillery Bottling,114,93.08,WB32518,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,43.0 % Vol.,Sherry Oak Casks,0,0,NaN,0,€ 10683.82,2011,Macallan,0,0,NaN,0,0,0,NaN,NaN,30 years old,0,NaN,0,0,0,0,42,700 ml,0,0,Sherry Oak,New Label
653,0,25 Sep 2016 3:52 pm by laurensl,0,39,60th Anniversary of La Maison du Whisky,28,0,0,Distillery Bottling,30,93.08,WB87074,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,62.6 % Vol.,Ex-Bourbon Cask,0,0,199,0,€ 58328.48,2016,Karuizawa,0,0,1965,0,0,0,NaN,8636,50 years old,0, France,0,0,0,0,39,700 ml,0,0,Single Cask,NaN
654,0,02 Dec 2010 3:52 am,0,53,La Maison du Whisky,9,0,0,Gordon & MacPhail (GM),21,93.08,WB19511,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,NaN,Single Malt,46.0 % Vol.,First Fill Sherry Hogshead,0,0,NaN,0,€ 2999.00,01.09.2010,Macallan,0,0,20.11.1970,0,0,0,NaN,10031,39 years old,0, France,0,0,0,0,53,700 ml,0,0,Speymalt,NaN
